gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2812913840	170	77.65	1	170	1	170	1.6e-99	323	KO:K15790	nitrogen fixation protein NifQ		Yes
2812913841	412	84.95	1	412	1	412	0.0e+00	809	KO:K07181	putative signal transduction protein containing EAL and modified HD-GYP domains		Yes
2812913842	521	88.87	1	521	1	521	0.0e+00	991	KO:K03406	methyl-accepting chemotaxis protein		Yes
2812913843	472	80.43	1	470	1	470	0.0e+00	860	KO:K00128	aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]	EC:1.2.1.3	Yes
2812913846	466	82.51	1	463	1	463	0.0e+00	882	KO:K00375	GntR family transcriptional regulator / MocR family aminotransferase		Yes
2812913847	304	85.86	1	304	1	304	0.0e+00	603	KO:K08994	putative membrane protein		Yes
2812913848	483	96.07	1	483	1	483	0.0e+00	1060	KO:K00041	tagaturonate reductase [EC:1.1.1.58]	EC:1.1.1.58	Yes
2812913853	308	87.66	1	308	1	308	0.0e+00	619	KO:K01425	glutaminase [EC:3.5.1.2]	EC:3.5.1.2	Yes
2812913854	529	75.8	1	529	4	532	0.0e+00	884	KO:K05874	methyl-accepting chemotaxis protein I, serine sensor receptor		Yes
2812913855	462	87.66	1	462	1	462	0.0e+00	937	KO:K08324	succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24]	EC:1.2.1.16	Yes
2812913855	462	87.66	1	462	1	462	0.0e+00	937	KO:K08324	succinate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.24]	EC:1.2.1.24	Yes
2812913857	340	79.41	1	340	1	340	0.0e+00	624	KO:K01698	porphobilinogen synthase [EC:4.2.1.24]	EC:4.2.1.24	Yes
2812913859	123	86.79	10	115	1	106	1.9e-64	218	KO:K13631	AraC family transcriptional regulator, mar-sox-rob regulon activator		Yes
2812913860	231	81.82	1	231	1	231	0.0e+00	445	KO:K00782	L-lactate dehydrogenase complex protein LldG		Yes
2812913861	477	93.5	1	477	1	477	0.0e+00	1040	KO:K18929	L-lactate dehydrogenase complex protein LldF		Yes
2812913862	239	92.89	1	239	1	239	0.0e+00	520	KO:K18928	L-lactate dehydrogenase complex protein LldE		Yes
2812913863	382	90.58	1	382	1	382	0.0e+00	846	KO:K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	EC:2.1.1.79	Yes
2812913865	151	80	1	150	1	150	1.1e-84	279	KO:K03829	putative acetyltransferase [EC:2.3.1.-]	EC:2.3.1.-	Yes
2812913866	314	94.27	1	314	1	314	0.0e+00	677	KO:K00016	L-lactate dehydrogenase [EC:1.1.1.27]	EC:1.1.1.27	Yes
2812913868	328	92.99	1	328	1	328	0.0e+00	706	KO:K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	EC:1.1.1.262	Yes
2812913871	294	88.44	1	294	1	294	0.0e+00	586	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2812913872	474	96.41	1	474	1	474	0.0e+00	1030	KO:K03307	solute:Na+ symporter, SSS family		Yes
2812913877	400	92	1	400	1	400	0.0e+00	820	KO:K08159	MFS transporter, DHA1 family, L-arabinose/isopropyl-beta-D-thiogalactopyranoside export protein		Yes
2812913879	224	89.59	1	221	1	221	0.0e+00	447	KO:K05595	multiple antibiotic resistance protein		Yes
2812913880	154	89.4	4	154	4	154	2.0e-96	312	KO:K03712	MarR family transcriptional regulator, multiple antibiotic resistance protein MarR		Yes
2812913881	126	97.62	1	126	1	126	7.8e-90	291	KO:K13632	AraC family transcriptional regulator, mar-sox-rob regulon activator		Yes
2812913882	71	82.61	1	69	1	69	3.8e-38	139	KO:K13630	multiple antibiotic resistance protein MarB		Yes
2812913883	297	92.93	1	297	1	297	0.0e+00	615	KO:K15268	O-acetylserine/cysteine efflux transporter		Yes
2812913885	367	94.01	1	367	1	367	0.0e+00	820	KO:K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	EC:2.1.1.14	Yes
2812913887	334	82.93	1	334	1	334	0.0e+00	643	KO:K13633	AraC family transcriptional regulator, transcriptional activator FtrA		Yes
2812913890	681	90.46	1	681	22	702	0.0e+00	1430	KO:K01284	peptidyl-dipeptidase Dcp [EC:3.4.15.5]	EC:3.4.15.5	Yes
2812913891	249	96.39	1	249	1	249	0.0e+00	556	KO:K16066	3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]	EC:1.1.1.-	Yes
2812913891	249	96.39	1	249	1	249	0.0e+00	556	KO:K16066	3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]	EC:1.1.1.381	Yes
2812913895	487	93.79	1	483	1	483	0.0e+00	1050	KO:K00040	fructuronate reductase [EC:1.1.1.57]	EC:1.1.1.57	Yes
2812913896	457	88.96	1	444	1	444	0.0e+00	895	KO:K08173	MFS transporter, MHS family, metabolite:H+ symporter		Yes
2812913897	338	81.66	1	338	1	338	0.0e+00	664	KO:K08322	L-gulonate 5-dehydrogenase [EC:1.1.1.380]	EC:1.1.1.380	Yes
2812913898	404	95.05	1	404	1	404	0.0e+00	939	KO:K08323	mannonate dehydratase [EC:4.2.1.8]	EC:4.2.1.8	Yes
2812913899	108	90.65	1	107	1	107	2.7e-73	242	KO:K09771	small multidrug resistance family-3 protein		Yes
2812913901	454	87.91	1	454	1	455	0.0e+00	935	KO:K07240	chromate transporter		Yes
2812913904	812	96.43	1	812	1	812	0.0e+00	1850	KO:K07309	Tat-targeted selenate reductase subunit YnfE [EC:1.97.1.9]	EC:1.97.1.9	Yes
2812913907	285	85.61	1	285	1	285	0.0e+00	574	KO:K07312	Tat-targeted selenate reductase subunit YnfH		Yes
2812913909	236	89.83	1	236	1	236	0.0e+00	474	KO:K05846	osmoprotectant transport system permease protein		Yes
2812913910	300	89.67	1	300	1	300	0.0e+00	629	KO:K05845	osmoprotectant transport system substrate-binding protein		Yes
2812913911	215	97.67	1	215	1	215	0.0e+00	474	KO:K05846	osmoprotectant transport system permease protein		Yes
2812913912	381	94.46	1	379	1	379	0.0e+00	814	KO:K05847	osmoprotectant transport system ATP-binding protein		Yes
2812913913	231	95.67	1	231	1	231	0.0e+00	501	KO:K01935	dethiobiotin synthetase [EC:6.3.3.3]	EC:6.3.3.3	Yes
2812913914	406	96.31	1	406	1	406	0.0e+00	872	KO:K15545	transcriptional regulator of PTS gene		Yes
2812913916	416	92.07	1	416	1	416	0.0e+00	870	KO:K08224	MFS transporter, YNFM family, putative membrane transport protein		Yes
2812913917	494	89.88	1	494	1	494	0.0e+00	1040	KO:K01299	carboxypeptidase Taq [EC:3.4.17.19]	EC:3.4.17.19	Yes
2812913919	275	92.36	1	275	1	275	0.0e+00	604	KO:K04775	protease YdgD [EC:3.4.21.-]	EC:3.4.21.-	Yes
2812913921	109	82.57	1	109	1	109	1.2e-62	212	KO:K11742	spermidine export protein MdtI		Yes
2812913922	117	84.75	1	117	1	118	1.0e-63	216	KO:K11743	spermidine export protein MdtJ		Yes
2812913926	422	77.62	3	422	1	420	0.0e+00	763	KO:K03502	DNA polymerase V		Yes
2812913927	139	88.49	1	139	1	139	2.8e-86	282	KO:K03503	DNA polymerase V [EC:3.4.21.-]	EC:3.4.21.-	Yes
2812913932	513	84.57	1	512	1	512	0.0e+00	957	KO:K03406	methyl-accepting chemotaxis protein		Yes
2812913935	325	33.99	13	314	13	297	3.2e-48	187	KO:K07165	transmembrane sensor		Yes
2812913936	585	38.26	39	570	117	656	1.0e-121	421	KO:K02471	putative ATP-binding cassette transporter		Yes
2812913937	590	34.49	8	575	4	574	5.1e-112	393	KO:K02471	putative ATP-binding cassette transporter		Yes
2812913938	892	31.89	15	790	35	819	9.1e-112	402	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2812913939	865	35.1	53	864	50	844	0.0e+00	504	KO:K16088	outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid		Yes
2812913940	417	37.17	1	414	1	414	5.7e-89	314	KO:K03671	thioredoxin 1		Yes
2812913941	900	35.89	29	896	45	916	0.0e+00	590	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2812913942	323	43.36	33	309	39	324	1.1e-61	228	KO:K03561	biopolymer transport protein ExbB		Yes
2812913943	145	55.64	10	141	8	139	1.6e-44	164	KO:K03559	biopolymer transport protein ExbD		Yes
2812913944	285	34.91	26	281	21	286	1.1e-33	141	KO:K03832	periplasmic protein TonB		Yes
2812913945	168	37.27	5	163	6	166	6.8e-31	127	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2812913948	435	46.06	6	434	5	436	2.6e-128	430	KO:K07638	two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]	EC:2.7.13.3	Yes
2812913954	302	91.39	1	302	1	302	0.0e+00	656	KO:K12974	KDO2-lipid IV(A) palmitoleoyltransferase [EC:2.3.1.242]	EC:2.3.1.242	Yes
2812913959	72	93.06	1	72	1	72	9.5e-46	160	KO:K03704	cold shock protein (beta-ribbon, CspA family)		Yes
2812913967	171	88.3	1	171	1	171	2.1e-113	362	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	Yes
2812913968	250	99.2	1	250	1	250	0.0e+00	563	KO:K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein		Yes
2812913969	315	96.83	1	315	1	315	0.0e+00	720	KO:K14055	universal stress protein E		Yes
2812913971	462	97.84	1	462	1	462	0.0e+00	1000	KO:K00325	NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]	EC:1.6.1.2	Yes
2812913972	509	96.27	1	509	1	509	0.0e+00	1110	KO:K00324	NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]	EC:1.6.1.2	Yes
2812913974	460	95.65	1	460	1	460	0.0e+00	986	KO:K03758	arginine:ornithine antiporter / lysine permease		Yes
2812913976	238	94.58	1	238	1	240	0.0e+00	510	KO:K07661	two-component system, OmpR family, response regulator RstA		Yes
2812913977	431	92.81	1	431	1	431	0.0e+00	916	KO:K07639	two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]	EC:2.7.13.3	Yes
2812913978	309	84.14	1	309	1	309	0.0e+00	608	KO:K10748	DNA replication terminus site-binding protein		Yes
2812913979	466	95.06	1	466	1	466	0.0e+00	1000	KO:K01679	fumarate hydratase, class II [EC:4.2.1.2]	EC:4.2.1.2	Yes
2812913980	548	95.62	1	548	1	548	0.0e+00	1230	KO:K01676	fumarate hydratase, class I [EC:4.2.1.2]	EC:4.2.1.2	Yes
2812913981	392	92.05	1	390	1	390	0.0e+00	812	KO:K01809	mannose-6-phosphate isomerase [EC:5.3.1.8]	EC:5.3.1.8	Yes
2812913986	547	64.06	1	537	1	537	0.0e+00	834	KO:K05343	maltose alpha-D-glucosyltransferase/ alpha-amylase [EC:5.4.99.16 3.2.1.1]	EC:3.2.1.1	Yes
2812913986	547	64.06	1	537	1	537	0.0e+00	834	KO:K05343	maltose alpha-D-glucosyltransferase/ alpha-amylase [EC:5.4.99.16 3.2.1.1]	EC:5.4.99.16	Yes
2812913987	537	85.26	1	536	1	536	0.0e+00	1060	KO:K02791	PTS system, maltose and glucose-specific IIC component		Yes
2812913988	395	82.26	6	394	5	393	0.0e+00	788	KO:K14155	cystathione beta-lyase [EC:4.4.1.8]	EC:4.4.1.8	Yes
2812913989	333	96.7	1	333	1	333	0.0e+00	730	KO:K01488	adenosine deaminase [EC:3.5.4.4]	EC:3.5.4.4	Yes
2812913995	193	98.45	1	193	1	193	0.0e+00	421	KO:K03617	electron transport complex protein RnfA		Yes
2812913996	192	94.27	1	192	1	192	0.0e+00	434	KO:K03616	electron transport complex protein RnfB		Yes
2812913997	731	83.31	1	731	1	719	0.0e+00	1370	KO:K03615	electron transport complex protein RnfC		Yes
2812913998	350	93.43	1	350	1	350	0.0e+00	761	KO:K03614	electron transport complex protein RnfD		Yes
2812913999	206	93.2	1	206	1	206	0.0e+00	447	KO:K03612	electron transport complex protein RnfG		Yes
2812914000	231	94.4	1	231	1	232	0.0e+00	483	KO:K03613	electron transport complex protein RnfE		Yes
2812914001	211	96.67	1	210	1	210	0.0e+00	470	KO:K10773	endonuclease III [EC:4.2.99.18]	EC:4.2.99.18	Yes
2812914003	500	95.4	1	500	1	500	0.0e+00	1080	KO:K03305	proton-dependent oligopeptide transporter, POT family		Yes
2812914004	201	91.54	1	201	1	201	0.0e+00	424	KO:K00799	glutathione S-transferase [EC:2.5.1.18]	EC:2.5.1.18	Yes
2812914005	286	95.1	1	286	1	286	0.0e+00	622	KO:K00868	pyridoxine kinase [EC:2.7.1.35]	EC:2.7.1.35	Yes
2812914006	424	97.41	1	424	1	424	0.0e+00	962	KO:K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	EC:6.1.1.1	Yes
2812914007	218	97.25	1	218	1	218	0.0e+00	500	KO:K00275	pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]	EC:1.4.3.5	Yes
2812914009	374	94.39	1	374	1	374	0.0e+00	817	KO:K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	EC:2.7.1.170	Yes
2812914010	155	92.9	1	155	1	155	1.6e-99	321	KO:K06077	outer membrane lipoprotein SlyB		Yes
2812914011	144	96.53	1	144	3	146	2.8e-95	308	KO:K06075	MarR family transcriptional regulator, transcriptional regulator for hemolysin		Yes
2812914015	173	91.91	1	173	1	173	1.1e-119	380	KO:K04565	superoxide dismutase, Cu-Zn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2812914017	79	88.61	1	79	1	79	1.0e-51	178	KO:K06938	uncharacterized protein		Yes
2812914018	198	91.41	1	198	1	198	1.1e-130	414	KO:K16137	TetR/AcrR family transcriptional regulator, transcriptional repressor for nem operon		Yes
2812914019	364	95.88	1	364	1	364	0.0e+00	799	KO:K10680	N-ethylmaleimide reductase [EC:1.-.-.-]	EC:1.-	Yes
2812914020	135	92.59	1	135	1	135	3.6e-90	292	KO:K01759	lactoylglutathione lyase [EC:4.4.1.5]	EC:4.4.1.5	Yes
2812914021	217	97.24	1	217	1	217	0.0e+00	494	KO:K03683	ribonuclease T [EC:3.1.13.-]	EC:3.1.13.-	Yes
2812914022	114	96.49	1	114	1	114	9.0e-80	261	KO:K07390	monothiol glutaredoxin		Yes
2812914023	286	90.61	10	286	1	276	0.0e+00	569	KO:K19303	murein DD-endopeptidase [EC:3.4.-.-]	EC:3.4.-	Yes
2812914024	193	93.78	1	193	1	193	0.0e+00	439	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2812914025	389	95.89	1	389	1	389	0.0e+00	817	KO:K19577	MFS transporter, DHA1 family, inner membrane transport protein		Yes
2812914027	341	97.95	1	341	1	341	0.0e+00	767	KO:K03604	LacI family transcriptional regulator, purine nucleotide synthesis repressor		Yes
2812914030	382	95.55	1	382	1	382	0.0e+00	871	KO:K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	EC:2.1.1.79	Yes
2812914031	144	99.31	1	144	1	144	3.5e-109	347	KO:K07491	putative transposase		Yes
2812914032	211	94.23	1	208	1	208	0.0e+00	451	KO:K00793	riboflavin synthase [EC:2.5.1.9]	EC:2.5.1.9	Yes
2812914033	457	89.91	1	456	1	456	0.0e+00	923	KO:K03327	multidrug resistance protein, MATE family		Yes
2812914036	351	85.71	1	350	1	350	0.0e+00	732	KO:K13979	uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]	EC:1.-	Yes
2812914037	240	85.42	1	240	1	240	0.0e+00	476	KO:K02028	polar amino acid transport system ATP-binding protein [EC:3.6.3.21]	EC:3.6.3.21	Yes
2812914038	254	93.7	1	254	1	254	0.0e+00	556	KO:K02029	polar amino acid transport system permease protein		Yes
2812914039	250	91.6	1	250	6	255	0.0e+00	521	KO:K02030	polar amino acid transport system substrate-binding protein		Yes
2812914041	470	98.3	1	470	1	470	0.0e+00	1020	KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	Yes
2812914042	78	98.72	1	78	1	78	8.6e-49	170	KO:K06078	murein lipoprotein		Yes
2812914043	336	81.95	1	336	1	338	0.0e+00	632	KO:K19234	L,D-transpeptidase YnhG		Yes
2812914044	138	90.58	1	138	1	138	6.6e-90	292	KO:K02426	cysteine desulfuration protein SufE		Yes
2812914045	406	93.6	1	406	1	406	0.0e+00	876	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	Yes
2812914045	406	93.6	1	406	1	406	0.0e+00	876	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	Yes
2812914046	423	90.97	1	421	1	421	0.0e+00	890	KO:K09015	Fe-S cluster assembly protein SufD		Yes
2812914047	248	97.58	1	248	1	248	0.0e+00	547	KO:K09013	Fe-S cluster assembly ATP-binding protein		Yes
2812914048	494	97.78	1	494	1	495	0.0e+00	1130	KO:K09014	Fe-S cluster assembly protein SufB		Yes
2812914049	118	95.76	1	118	1	118	7.8e-84	273	KO:K05997	Fe-S cluster assembly protein SufA		Yes
2812914053	304	92.11	1	304	2	305	0.0e+00	658	KO:K12974	KDO2-lipid IV(A) palmitoleoyltransferase [EC:2.3.1.242]	EC:2.3.1.242	Yes
2812914054	136	96.32	1	136	1	136	2.7e-95	307	KO:K19222	1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]	EC:3.1.2.28	Yes
2812914060	790	88.1	1	790	1	790	0.0e+00	1610	KO:K05349	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	Yes
2812914086	399	79.95	1	399	1	394	0.0e+00	717	KO:K09960	uncharacterized protein		Yes
2812914088	463	85.71	1	455	1	455	0.0e+00	913	KO:K09961	uncharacterized protein		Yes
2812914097	353	90.14	1	345	1	345	0.0e+00	760	KO:K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	EC:2.1.1.72	Yes
2812914117	977	61.11	1	975	1	996	0.0e+00	1330	KO:K10906	exodeoxyribonuclease VIII [EC:3.1.11.-]	EC:3.1.11.-	Yes
2812914122	792	97.1	1	792	1	792	0.0e+00	1760	KO:K01007	pyruvate, water dikinase [EC:2.7.9.2]	EC:2.7.9.2	Yes
2812914123	277	98.92	1	277	1	277	0.0e+00	619	KO:K09773	uncharacterized protein		Yes
2812914127	348	92.8	1	347	1	347	0.0e+00	742	KO:K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	EC:2.5.1.54	Yes
2812914129	480	87.71	1	480	1	480	0.0e+00	1000	KO:K08997	uncharacterized protein		Yes
2812914132	154	96.75	1	154	1	154	6.6e-112	356	KO:K13695	probable lipoprotein NlpC		Yes
2812914133	249	78.31	1	249	1	249	0.0e+00	445	KO:K06074	vitamin B12 transport system ATP-binding protein [EC:3.6.3.33]	EC:3.6.3.33	Yes
2812914134	183	86.89	1	183	1	183	5.2e-117	374	KO:K00432	glutathione peroxidase [EC:1.11.1.9]	EC:1.11.1.9	Yes
2812914135	328	90.18	1	326	11	336	0.0e+00	698	KO:K06073	vitamin B12 transport system permease protein		Yes
2812914136	99	100	1	99	1	99	2.2e-67	224	KO:K04764	integration host factor subunit alpha		Yes
2812914137	795	97.23	1	795	1	795	0.0e+00	1760	KO:K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	EC:6.1.1.20	Yes
2812914138	327	100	1	327	1	327	0.0e+00	757	KO:K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	EC:6.1.1.20	Yes
2812914140	118	93.16	1	117	1	117	5.1e-73	242	KO:K02887	large subunit ribosomal protein L20		Yes
2812914141	65	81.54	1	65	1	65	9.2e-33	123	KO:K02916	large subunit ribosomal protein L35		Yes
2812914143	144	86.01	1	143	14	156	4.0e-88	288	KO:K02520	translation initiation factor IF-3		Yes
2812914144	642	98.13	1	642	1	642	0.0e+00	1490	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	Yes
2812914148	481	79.63	1	481	1	481	0.0e+00	870	KO:K02406	flagellin		Yes
2812914150	251	90.84	1	251	1	251	0.0e+00	544	KO:K07283	putative salt-induced outer membrane protein		Yes
2812914151	310	88.71	1	310	1	310	0.0e+00	624	KO:K16370	6-phosphofructokinase 2 [EC:2.7.1.11]	EC:2.7.1.11	Yes
2812914155	222	91.89	1	222	1	222	0.0e+00	465	KO:K19270	sugar-phosphatase [EC:3.1.3.23]	EC:3.1.3.23	Yes
2812914156	253	90.12	1	253	1	253	0.0e+00	530	KO:K00065	2-deoxy-D-gluconate 3-dehydrogenase [EC:1.1.1.125]	EC:1.1.1.125	Yes
2812914157	196	93.37	1	196	1	196	0.0e+00	441	KO:K07038	inner membrane protein		Yes
2812914158	463	98.27	1	463	1	463	0.0e+00	993	KO:K06956	uncharacterized protein		Yes
2812914161	80	83.75	1	80	1	80	2.6e-47	166	KO:K15722	cell division activator		Yes
2812914162	750	93.34	1	750	1	751	0.0e+00	1670	KO:K03781	catalase [EC:1.11.1.6]	EC:1.11.1.6	Yes
2812914163	112	96.43	1	112	1	112	2.5e-77	254	KO:K04064	osmotically inducible lipoprotein OsmE		Yes
2812914164	275	92.73	1	275	1	275	0.0e+00	593	KO:K01916	NAD+ synthase [EC:6.3.1.5]	EC:6.3.1.5	Yes
2812914165	287	85.71	1	287	1	287	0.0e+00	591	KO:K05984	excinuclease Cho [EC:3.1.25.-]	EC:3.1.25.-	Yes
2812914166	185	89.19	1	185	1	185	1.1e-127	404	KO:K09975	uncharacterized protein		Yes
2812914168	321	87.54	1	321	1	321	0.0e+00	677	KO:K05526	succinylglutamate desuccinylase [EC:3.5.1.96]	EC:3.5.1.96	Yes
2812914169	441	88.21	1	441	1	441	0.0e+00	883	KO:K01484	succinylarginine dihydrolase [EC:3.5.3.23]	EC:3.5.3.23	Yes
2812914170	492	89.23	1	492	1	492	0.0e+00	1020	KO:K06447	succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]	EC:1.2.1.71	Yes
2812914171	344	95.34	1	343	1	343	0.0e+00	765	KO:K00673	arginine N-succinyltransferase [EC:2.3.1.109]	EC:2.3.1.109	Yes
2812914172	406	91.63	1	406	37	442	0.0e+00	870	KO:K00840	succinylornithine aminotransferase [EC:2.6.1.81]	EC:2.6.1.81	Yes
2812914173	268	94.78	1	268	1	268	0.0e+00	612	KO:K01142	exodeoxyribonuclease III [EC:3.1.11.2]	EC:3.1.11.2	Yes
2812914174	289	68.12	5	275	6	281	0.0e+00	443	KO:K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	EC:2.8.1.1	Yes
2812914174	289	68.12	5	275	6	281	0.0e+00	443	KO:K01011	thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	EC:2.8.1.2	Yes
2812914175	138	86.13	1	137	1	137	3.1e-82	270	KO:K08320	(d)CTP diphosphatase [EC:3.6.1.65]	EC:3.6.1.65	Yes
2812914177	447	94.85	1	447	1	447	0.0e+00	975	KO:K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	EC:1.4.1.4	Yes
2812914178	649	98.3	1	646	1	646	0.0e+00	1470	KO:K03169	DNA topoisomerase III [EC:5.99.1.2]	EC:5.99.1.2	Yes
2812914179	347	95.39	1	347	1	347	0.0e+00	755	KO:K01008	selenide, water dikinase [EC:2.7.9.3]	EC:2.7.9.3	Yes
2812914180	248	92.74	1	248	1	248	0.0e+00	532	KO:K09474	acid phosphatase (class A) [EC:3.1.3.2]	EC:3.1.3.2	Yes
2812914182	617	93.35	1	617	1	617	0.0e+00	1320	KO:K04773	protease IV [EC:3.4.21.-]	EC:3.4.21.-	Yes
2812914183	338	95.86	1	338	1	338	0.0e+00	750	KO:K01424	L-asparaginase [EC:3.5.1.1]	EC:3.5.1.1	Yes
2812914184	213	84.04	1	213	1	213	0.0e+00	438	KO:K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	EC:3.5.1.-	Yes
2812914184	213	84.04	1	213	1	213	0.0e+00	438	KO:K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	EC:3.5.1.19	Yes
2812914185	91	96.7	1	91	1	91	5.2e-61	205	KO:K09916	uncharacterized protein		Yes
2812914186	137	92.7	1	137	1	137	4.3e-100	321	KO:K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	EC:1.8.4.12	Yes
2812914187	331	99.7	1	331	1	331	0.0e+00	751	KO:K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]	EC:1.2.1.12	Yes
2812914188	294	90.82	1	294	1	294	0.0e+00	642	KO:K01792	glucose-6-phosphate 1-epimerase [EC:5.1.3.15]	EC:5.1.3.15	Yes
2812914190	248	84.27	1	248	1	248	0.0e+00	520	KO:K07274	MipA family protein		Yes
2812914191	378	89.68	1	378	1	378	0.0e+00	817	KO:K03740	D-alanine transfer protein		Yes
2812914193	372	96.24	1	372	1	372	0.0e+00	849	KO:K03739	membrane protein involved in D-alanine export		Yes
2812914194	477	92.45	1	477	1	477	0.0e+00	1030	KO:K03367	D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13]	EC:6.1.1.13	Yes
2812914195	73	95.89	1	73	1	73	1.0e-45	160	KO:K14188	D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]	EC:6.1.1.13	Yes
2812914196	644	99.69	1	644	1	644	0.0e+00	1480	KO:K07180	serine protein kinase		Yes
2812914197	427	97.88	1	425	1	425	0.0e+00	963	KO:K09786	uncharacterized protein		Yes
2812914199	167	90.24	1	164	1	164	5.8e-105	338	KO:K19055	Ala-tRNA(Pro) deacylase [EC:3.1.1.-]	EC:3.1.1.-	Yes
2812914202	230	91.3	1	230	1	230	0.0e+00	483	KO:K02029	polar amino acid transport system permease protein		Yes
2812914203	252	90.08	1	252	1	252	0.0e+00	534	KO:K02029	polar amino acid transport system permease protein		Yes
2812914204	273	90.84	1	273	1	273	0.0e+00	549	KO:K02028	polar amino acid transport system ATP-binding protein [EC:3.6.3.21]	EC:3.6.3.21	Yes
2812914205	273	93.8	1	273	1	274	0.0e+00	566	KO:K02030	polar amino acid transport system substrate-binding protein		Yes
2812914207	395	87.53	1	393	1	393	0.0e+00	790	KO:K03449	MFS transporter, CP family, cyanate transporter		Yes
2812914208	235	80.79	5	233	9	237	0.0e+00	444	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
